Trotter_steps,circuit_layers,Final_fidelity
1,1,0.9781338914163066
1,2,0.976447182108061
1,3,0.9840883496773182
1,4,0.9843428731179754
1,5,0.9886689590520867
1,6,0.9897522368253362
1,7,0.9880962661581684
1,8,0.9885570501829221
1,9,0.9943025499876187
1,10,0.992850251106078
1,11,0.9943706762283945
1,12,0.9952606514410123
1,13,0.9955342773223957
1,14,0.9944629771869608
1,15,0.999990023953398
