Trotter_steps,circuit_layers,Final_fidelity
1,1,0.9939241010901381
1,2,0.9939240598736797
1,3,0.9968782956144667
1,4,0.9975024935843482
1,5,0.9987474846203367
1,6,0.9975039670409035
1,7,0.9987487831893644
1,8,0.9999900192108863
1,9,0.7243151753311732
1,10,0.7269016850341535
1,11,0.999989018069151
1,12,0.9996829310325551
1,13,0.9999900740754456
1,14,0.9996821150476187
1,15,0.9999972491874928
