Trotter_steps,circuit_layers,Final_fidelity
10,1,0.8785703755363061
10,2,0.8785703755363061
10,3,0.8785703755363061
10,4,0.8820858517775585
10,5,0.8856753624328036
10,6,0.8888798618757384
10,7,0.8926314791497678
10,8,0.9028983115713709
10,9,0.9063123812087451
10,10,0.9093138662192018
10,11,0.9128792196291174
10,12,0.9222009381643856
10,13,0.9253900561601144
10,14,0.9281448902865835
10,15,0.9314686098980224
10,16,0.9397734887911664
10,17,0.9426877462967878
10,18,0.9451561087537013
10,19,0.9481825378913702
10,20,0.9554092712956053
10,21,0.9579993369828345
10,22,0.9601460735700459
10,23,0.9628203394587301
10,24,0.968919496592748
10,25,0.9711376319313331
10,26,0.972933011492775
10,27,0.9752021353818691
10,28,0.9801373700860061
10,29,0.9819384557724988
10,30,0.9833588059486106
10,31,0.9851728221315776
10,32,0.9889217934347689
10,33,0.990264336875333
10,34,0.9912925363728871
10,35,0.992605587566997
10,36,0.9951605572668634
10,37,0.9960076504532598
10,38,0.9966334596261079
10,39,0.9974048354834615
10,40,0.9987729197334115
10,41,0.9990931175104706
10,42,0.9992820736803532
10,43,0.9994994054720845
