6,0.25,0.864324377358137,1.4423491524419192
6,0.25,0.9020316325632771,2.089486566731126
6,0.25,0.9067840552403104,4.518599229898731
6,0.25,0.8819492282648552,9.432152293480454
6,0.25,0.8535394462983632,48.19189593230459
6,0.25,0.8325394018023636,438.1016907873258
6,0.25,0.8347490474682825,9598.08432766829
6,0.25,0.8266760583572145,9463.106953860066
6,0.25,0.8335497379142995,23456.834592751653
6,0.25,0.8267551717810351,29812.24587566039
6,0.25,0.8328167634643322,142777.32840759226
6,0.25,0.8268018735168398,242308.41344016942
