Trotter_steps,circuit_layers,Final_fidelity
5,1,0.4211619271996382
5,2,0.5937888133509968
5,3,0.7502213642259955
5,4,0.6855167578367027
5,5,0.991775990081168
5,6,0.9965942619370267
5,7,0.9998880610952484
5,8,0.9999001540341179
5,9,0.9999017748386968
5,10,0.9999101478798765
5,11,0.9999087023507562
