Trotter_steps,circuit_layers,Final_fidelity
10,79,0.07176563589093136
10,80,0.07595151114353439
10,81,0.08627171373178132
10,82,0.07995269519657365
10,83,0.07901354731408838
10,84,0.07739552721896216
10,85,0.07666261312706232
10,86,0.07591603705850966
10,87,0.0662031412991717
10,88,0.06127639461833355
10,89,0.0590314656450186
10,90,0.055471546871414326
10,91,0.05564601467653533
10,92,0.05282928925736896
10,93,0.04885704523327562
10,94,0.04887630932822744
10,95,0.044243249117619676
10,96,0.03392561128639809
10,97,0.029949012087493173
10,98,0.02715618866771323
10,99,0.02339325927065466
10,100,0.023811330290444452
10,101,0.023752064751422688
10,102,0.02029433119064318
10,103,0.01971248721863847
10,104,0.026790472866785195
10,105,0.030408873387860753
10,106,0.03227881312356825
10,107,0.031406478433476374
10,108,0.034011112066142005
10,109,0.0407647504591479
10,110,0.04820423359833656
10,111,0.050630891158638
10,112,0.04626774969579119
10,113,0.043782769130276636
10,114,0.0482001305025401
10,115,0.04484248986236689
10,116,0.054276837756680664
10,117,0.06025668953452335
10,118,0.0608261376972045
10,119,0.05872520142070429
10,120,0.06424780129929382
10,121,0.06035765679066411
10,122,0.05749491885691535
10,123,0.06205331737278592
10,124,0.05738711155742461
10,125,0.06425333387865305
10,126,0.07162852460604982
10,127,0.07235185320755039
10,128,0.069396438303795
10,129,0.07341324128339223
10,130,0.06879566854257183
10,131,0.08151205138852075
10,132,0.11251853835462865
10,133,0.11476325095314827
10,134,0.13113801656207721
10,135,0.17449020211691119
10,136,0.17716857095259336
10,137,0.15920443150233848
10,138,0.15313734950582045
10,139,0.16651966914840002
10,140,0.17757557330599355
10,141,0.17541580204020452
10,142,0.15009198179344638
10,143,0.13837506500601943
10,144,0.1415787668622541
10,145,0.13452062965875472
10,146,0.1369424463207968
10,147,0.14136677406313009
10,148,0.13751875017711127
10,149,0.12576721496742538
10,150,0.12388175226319084
10,151,0.11826299516337004
10,152,0.10531873314919263
10,153,0.10161781598914028
10,154,0.09597732425896509
10,155,0.09250089286004849
10,156,0.09144166641405095
10,157,0.0873014168064716
10,158,0.07682248936178407
10,159,0.07073563354242472
10,160,0.06730887390613584
10,161,0.06476338900744982
10,162,0.07939286790320212
10,163,0.07508253606939519
10,164,0.07267600229528594
10,165,0.08955401067867738
10,166,0.08739408001145907
10,167,0.062417873821744456
10,168,0.05713798975064031
10,169,0.05401658148563252
10,170,0.050424211459731666
10,171,0.04963073804622999
10,172,0.033840069914301274
10,173,0.02722973329978575
10,174,0.021409019518102097
10,175,0.0201101061588227
10,176,0.016281279381442085
10,177,0.01446876532379627
10,178,0.01238464755003082
10,179,0.009672901720174633
10,180,0.0062289502657005575
10,181,0.006256059981074344
10,182,0.004782438816550294
10,183,0.002961775301620559
10,184,0.003497501875035885
10,185,0.002766499635541689
10,186,0.0033952913603072623
10,187,0.004191459530556515
10,188,0.004512159217601327
10,189,0.005152720897610443
10,190,0.0066669359818785825
10,191,0.005839780914756299
10,192,0.0028491848360541285
10,193,0.00299864657859129
10,194,0.0016496216972062068
10,195,7.30013615637661e-06
10,196,3.9708228807546335e-05
10,197,0.0008143450881413795
10,198,0.001197152506347045
10,199,0.0029367102996831467
10,200,0.005057257550268406
10,201,0.005688481123210871
10,202,0.009026388436795008
10,203,0.00925204047283713
10,204,0.010750333229713253
10,205,0.009648327937412575
10,206,0.010716604217364499
10,207,0.009684003091727672
10,208,0.009581298908331273
10,209,0.009016224820170756
10,210,0.009763022688007958
10,211,0.008758392109567434
10,212,0.0077924430893017375
10,213,0.008223266680378549
10,214,0.007329680056483533
10,215,0.00818148738053031
10,216,0.006349386545282898
10,217,0.006547274716640723
10,218,0.004945569217610086
10,219,0.004703144071508435
10,220,0.004344702966517251
10,221,0.0059572396934111545
10,222,0.0024626782605466683
10,223,0.0033600178604533165
10,224,0.007853063198119027
10,225,0.006420694505391513
10,226,0.007438466094731828
10,227,0.009711546317746842
10,228,0.012996979490391199
10,229,0.01579553966880699
10,230,0.018350170679364935
10,231,0.023502542108692657
10,232,0.026307196884078878
10,233,0.024138458959024202
10,234,0.01963145500546097
10,235,0.018709224528483687
10,236,0.019401210349068526
10,237,0.01639234033866314
10,238,0.015914705201895984
10,239,0.014937633627675225
10,240,0.012450841138755055
10,241,0.011976960455554339
10,242,0.01104416052921827
10,243,0.009501537813017323
