Trotter_steps,circuit_layers,Final_fidelity
6,1,0.42116193973073446
6,2,0.5937861159522693
6,3,0.7516045237313008
6,4,0.7516045237313008
6,5,0.7516045237313008
6,6,0.7516045237313008
6,7,0.7516045237313008
6,8,0.7516045237313008
6,9,0.7516045237313008
6,10,0.7516045237313008
6,11,0.7516045237313008
