parameters
-0.7690048018466262
1.7877775392303314
1.272257791648443
-2.235298820179555
1.4102242319425644
4.517902525281082
-2.0249712549857977
1.4080605843192933
4.480849504310645
-2.024971255212501
1.4080605850596215
1.3392568505304197
-2.2352988250017956
1.4102242336302855
4.517902528247791
-0.769004800917888
1.7877775358748846
1.2722577981286851
0.437269539401929
0.004357031767128936
-0.005474247040952053
-0.7118787708519393
2.4164511474989387
3.3055597259731107
-0.08283995004907584
1.6603550676409566
2.5555213774644603
-1.1486509141956964
-0.0015483043545217593
-7.671536190866052e-05
0.0558668885057844
2.078226561425936
0.9303070877127281
0.05586688798423029
1.0633660915751528
2.2112855685309722
0.4372695228884332
0.004357034694340914
-0.005474250293904418
-0.08283994721740325
1.6603550695526614
2.5555213724410715
-0.7118787657166415
2.416451150186141
0.16396706966814847
0.25615536061428035
0.6865060614026128
0.004451382661936287
-1.7767152284855194
2.8738027114089837
4.03119213017218
-2.0778169877190815
-0.08252529019051104
-0.5537221196277993
0.25615535661409294
-0.6865060612137075
-0.004451382851001452
-1.0637756672832428
3.224117944235746
-0.5537221187584267
-1.7767152291631123
2.8738027132571595
0.8895994763291012
-0.6448604267805749
0.0021695205583418405
0.017498257722719342
-1.2976324003495538
5.014020931564468
2.299437073944943
-0.17703030598681935
0.3586199937499127
4.060407800671462
0.010996626761146275
0.6785501644853331
0.009150770232163081
-1.489465946607137
3.781357787109086
3.899835623068982
-1.489465946529225
-0.6397651342150257
-0.7582429728248111
-0.6448604317838683
0.002169516006266118
0.017498263247644547
-0.17703030504951275
2.7829726603912524
-0.9188151494131243
-1.2976323948685318
-1.872428277688651
0.8421555707312239
0.14008726451227715
-0.5281867267324033
0.006523902161801738
-1.4770901802876883
2.892775743660481
-0.6225448478420218
-0.5585833317894628
0.1448313723873215
1.31992338628714
0.14008726248929707
-0.5281867237401872
0.0065239022414566375
-2.5830093205929936
2.996761282475439
1.3199233855780503
-1.6645024704321638
0.2488169099605433
2.519047806295334
-0.8242980593166818
-0.5619734067416322
0.28326136451226064
-1.5880858487931775
3.561507553809055
3.5716741402230885
-2.1745519717621256
0.16641029996005174
-0.7899847419859092
-0.17549040668397828
0.12897739744475797
-0.02917218989378783
-0.6242123604111466
-0.13699712213987025
4.179093373328871
-0.6242123604826044
3.2785897729784685
-1.0375007203557587
-0.8242980762971851
0.5619734022461067
-0.28326135587389056
-2.174551971534361
0.16641029960187462
-0.7899847425937041
-1.5535068016297835
-0.4199148984975106
3.571674141335195
-0.005996494571788639
0.004655106107641018
0.0036123404314693246
-2.3126031156609983
2.471320230085668
1.6506267067866573
-0.7401251989437352
3.5888270814775147
-0.9486108048258501
-0.005996495162266063
-0.0046551028769310976
-0.0036123409042009805
-2.4014674562429787
-0.4472344295190314
-0.9486108043203559
-2.3126031155269358
2.4713202329081394
4.792219361886551
0.09983696142413555
0.6506683253262026
-0.3547104971011547
1.3387686672814123
1.670936825294278
4.457819153307114
-0.7187625137422906
3.495564019039114
-1.163205639452346
-0.7395938570648272
0.04233104010891316
-0.036036221063781224
-2.2982293817909385
0.5462942554626269
-0.9762706442184482
-2.2982293820561495
2.595298398693372
0.9762706446945205
0.09983695243492885
0.650668335659217
-0.35471051251679275
-0.7187625171667706
-0.35397136309113875
1.1632056322750433
-1.8028239843773541
1.6709368259759658
-1.825366148654837
0.4313014878550666
0.005574210017769694
-0.00471428030491473
-1.6912248673644232
1.865268677042672
6.110872556060125
1.396732556848712
1.8094418641327648
-0.5107689976859364
0.4313014860909531
0.0055742098226561655
-0.004714279959699633
-1.3967325582097654
1.3321507901174536
-3.652361651656929
-4.591960439948453
1.276323979070639
2.969279895711838
