Trotter_steps,circuit_layers,Final_fidelity
5,1,0.42116184651515476
5,2,0.5937849131972092
5,3,0.7211203573814756
5,4,0.9599035160412753
5,5,0.989830019937915
5,6,0.9848884687964721
5,7,0.9970267124136473
5,8,0.9976832387518845
5,9,0.9954127065139374
5,10,0.9979793154309895
5,11,0.9993728177558103
5,12,0.9993728177558103
5,13,0.9993728177558103
5,14,0.9993728177558103
5,15,0.9993728177558103
5,16,0.9993728177558103
5,17,0.9993728177558103
5,18,0.9993728177558103
5,19,0.9993728177558103
